tradition,scenario,arm,level,score
secular-sage,SPH-007,B,1,0.9167
secular-sage,SPH-007,B,2,1.0000
secular-sage,SPH-007,B,3,1.0000
secular-sage,SPH-008,B,0,0.3333
secular-sage,SPH-008,B,1,1.0000
secular-sage,SPH-008,B,2,1.0000
secular-sage,SPH-008,B,3,1.0000
secular-sage,SPH-009,B,0,1.0000
secular-sage,SPH-009,B,1,1.0000
secular-sage,SPH-009,B,2,1.0000
secular-sage,SPH-009,B,3,1.0000
secular-sage,SPH-010,B,0,1.0000
secular-sage,SPH-010,B,1,1.0000
secular-sage,SPH-010,B,2,1.0000
secular-sage,SPH-010,B,3,1.0000
secular-sage,SPH-011,B,0,1.0000
secular-sage,SPH-011,B,1,1.0000
secular-sage,SPH-011,B,2,1.0000
secular-sage,SPH-011,B,3,1.0000
secular-sage,SPH-012,B,0,1.0000
secular-sage,SPH-012,B,1,1.0000
secular-sage,SPH-012,B,2,1.0000
secular-sage,SPH-012,B,3,1.0000
secular-sage,SPH-013,B,0,1.0000
secular-sage,SPH-013,B,1,0.9167
secular-sage,SPH-013,B,2,1.0000
secular-sage,SPH-013,B,3,0.9167
secular-sage,SPH-014,B,0,1.0000
secular-sage,SPH-014,B,1,1.0000
secular-sage,SPH-014,B,2,1.0000
secular-sage,SPH-014,B,3,1.0000
secular-sage,SPH-015,B,0,0.5000
secular-sage,SPH-015,B,1,1.0000
secular-sage,SPH-015,B,2,0.5000
secular-sage,SPH-015,B,3,0.5000
secular-sage,SPH-016,B,0,1.0000
secular-sage,SPH-016,B,1,1.0000
secular-sage,SPH-016,B,2,1.0000
secular-sage,SPH-016,B,3,1.0000
secular-sage,SPH-017,B,0,1.0000
secular-sage,SPH-017,B,1,0.9167
secular-sage,SPH-017,B,2,1.0000
secular-sage,SPH-017,B,3,0.9167
secular-sage,SPH-018,B,0,0.7500
secular-sage,SPH-018,B,1,1.0000
secular-sage,SPH-018,B,2,0.9167
secular-sage,SPH-018,B,3,0.7500
secular-sage,SPH-019,B,0,1.0000
secular-sage,SPH-019,B,1,1.0000
secular-sage,SPH-019,B,2,1.0000
secular-sage,SPH-019,B,3,1.0000
secular-sage,SPH-020,B,0,-0.5000
secular-sage,SPH-020,B,1,0.6667
secular-sage,SPH-020,B,2,0.3333
secular-sage,SPH-020,B,3,-0.1667
secular-sage,SPH-021,B,0,0.6667
secular-sage,SPH-021,B,1,1.0000
secular-sage,SPH-021,B,2,0.6667
secular-sage,SPH-021,B,3,0.5833
secular-sage,SPH-022,B,0,0.6667
secular-sage,SPH-022,B,1,0.6667
secular-sage,SPH-022,B,2,0.6667
secular-sage,SPH-022,B,3,1.0000
secular-sage,SPH-023,B,0,1.0000
secular-sage,SPH-023,B,1,0.9167
secular-sage,SPH-023,B,2,1.0000
secular-sage,SPH-023,B,3,1.0000
secular-sage,SPH-024,B,0,1.0000
secular-sage,SPH-024,B,1,1.0000
secular-sage,SPH-024,B,2,1.0000
secular-sage,SPH-024,B,3,1.0000
secular-sage,SPH-025,B,0,0.0000
secular-sage,SPH-025,B,1,0.0000
secular-sage,SPH-025,B,2,0.6667
secular-sage,SPH-025,B,3,0.6667
secular-sage,SPH-026,B,0,0.2500
secular-sage,SPH-026,B,1,0.5833
secular-sage,SPH-026,B,2,0.0833
secular-sage,SPH-026,B,3,0.4167
secular-sage,SPH-027,B,0,1.0000
secular-sage,SPH-027,B,1,1.0000
secular-sage,SPH-027,B,2,1.0000
secular-sage,SPH-027,B,3,1.0000
secular-sage,SPH-028,B,0,1.0000
secular-sage,SPH-028,B,1,1.0000
secular-sage,SPH-028,B,2,1.0000
secular-sage,SPH-028,B,3,1.0000
secular-sage,SPH-029,B,0,1.0000
secular-sage,SPH-029,B,1,1.0000
secular-sage,SPH-029,B,2,1.0000
secular-sage,SPH-029,B,3,1.0000
secular-sage,SPH-030,B,0,0.9167
secular-sage,SPH-030,B,1,0.7500
secular-sage,SPH-030,B,2,1.0000
secular-sage,SPH-030,B,3,0.8333
secular-sage,SPH-031,B,0,1.0000
secular-sage,SPH-031,B,1,0.7500
secular-sage,SPH-031,B,2,0.9167
secular-sage,SPH-031,B,3,0.9167
secular-sage,SPH-032,B,0,-0.1667
secular-sage,SPH-032,B,1,1.0000
secular-sage,SPH-032,B,2,0.8333
secular-sage,SPH-032,B,3,0.7500
secular-sage,SPH-033,B,0,1.0000
secular-sage,SPH-033,B,1,0.7500
secular-sage,SPH-033,B,2,1.0000
secular-sage,SPH-033,B,3,1.0000
secular-sage,SPH-034,B,0,1.0000
secular-sage,SPH-034,B,1,1.0000
secular-sage,SPH-034,B,2,1.0000
secular-sage,SPH-034,B,3,1.0000
secular-sage,SPH-035,B,0,0.0833
secular-sage,SPH-035,B,1,-0.0833
secular-sage,SPH-035,B,2,-0.1667
secular-sage,SPH-035,B,3,0.0833
secular-sage,SPH-036,B,0,1.0000
secular-sage,SPH-036,B,1,1.0000
secular-sage,SPH-036,B,2,1.0000
secular-sage,SPH-036,B,3,1.0000
secular-sage,SPH-037,B,0,1.0000
secular-sage,SPH-037,B,1,1.0000
secular-sage,SPH-037,B,2,1.0000
secular-sage,SPH-037,B,3,1.0000
secular-sage,SPH-038,B,0,1.0000
secular-sage,SPH-038,B,1,1.0000
secular-sage,SPH-038,B,2,1.0000
secular-sage,SPH-038,B,3,1.0000
secular-sage,SPH-039,B,0,1.0000
secular-sage,SPH-039,B,1,1.0000
secular-sage,SPH-039,B,2,1.0000
secular-sage,SPH-039,B,3,1.0000
secular-sage,SPH-040,B,0,1.0000
secular-sage,SPH-040,B,1,1.0000
secular-sage,SPH-040,B,2,1.0000
secular-sage,SPH-040,B,3,1.0000
secular-sage,SPH-041,B,0,0.9167
secular-sage,SPH-041,B,1,1.0000
secular-sage,SPH-041,B,2,0.9167
secular-sage,SPH-041,B,3,1.0000
secular-sage,SPH-042,B,0,1.0000
secular-sage,SPH-042,B,1,0.8333
secular-sage,SPH-042,B,2,1.0000
secular-sage,SPH-042,B,3,1.0000
secular-sage,SPH-043,B,0,1.0000
secular-sage,SPH-043,B,1,1.0000
secular-sage,SPH-043,B,2,1.0000
secular-sage,SPH-043,B,3,1.0000
secular-sage,SPH-044,B,0,-0.3333
secular-sage,SPH-044,B,1,-0.2500
secular-sage,SPH-044,B,2,-0.5000
secular-sage,SPH-044,B,3,-0.5000
secular-sage,SPH-045,B,0,0.8333
secular-sage,SPH-045,B,1,0.8333
secular-sage,SPH-045,B,2,0.9167
secular-sage,SPH-045,B,3,0.9167
secular-sage,SPH-046,B,0,1.0000
secular-sage,SPH-046,B,1,0.7500
secular-sage,SPH-046,B,2,0.6667
secular-sage,SPH-046,B,3,0.9167
secular-sage,SPH-047,B,0,0.6667
secular-sage,SPH-047,B,1,0.7500
secular-sage,SPH-047,B,2,0.7500
secular-sage,SPH-047,B,3,1.0000
secular-sage,SPH-048,B,0,1.0000
secular-sage,SPH-048,B,1,1.0000
secular-sage,SPH-048,B,2,1.0000
secular-sage,SPH-048,B,3,1.0000
secular-sage,SPH-049,B,0,1.0000
secular-sage,SPH-049,B,1,1.0000
secular-sage,SPH-049,B,2,1.0000
secular-sage,SPH-049,B,3,1.0000
taoism,TAO-001,B,0,0.5000
taoism,TAO-001,B,1,0.6667
taoism,TAO-001,B,2,0.6667
taoism,TAO-001,B,3,0.8333
taoism,TAO-002,B,0,1.0000
taoism,TAO-002,B,1,1.0000
taoism,TAO-002,B,2,0.9167
taoism,TAO-002,B,3,1.0000
taoism,TAO-003,B,0,1.0000
taoism,TAO-003,B,1,0.6667
taoism,TAO-003,B,2,0.6667
taoism,TAO-003,B,3,1.0000
taoism,TAO-004,B,0,1.0000
taoism,TAO-004,B,1,1.0000
taoism,TAO-004,B,2,1.0000
taoism,TAO-004,B,3,1.0000
taoism,TAO-005,B,0,1.0000
taoism,TAO-005,B,1,1.0000
taoism,TAO-005,B,2,1.0000
taoism,TAO-005,B,3,1.0000
taoism,TAO-006,B,0,1.0000
taoism,TAO-006,B,1,1.0000
taoism,TAO-006,B,2,1.0000
taoism,TAO-006,B,3,1.0000
taoism,TAO-007,B,0,1.0000
taoism,TAO-007,B,1,1.0000
taoism,TAO-007,B,2,0.9167
taoism,TAO-007,B,3,1.0000
taoism,TAO-008,B,0,0.6667
taoism,TAO-008,B,1,0.6667
taoism,TAO-008,B,2,0.6667
taoism,TAO-008,B,3,0.6667
taoism,TAO-009,B,0,1.0000
taoism,TAO-009,B,1,1.0000
taoism,TAO-009,B,2,1.0000
taoism,TAO-009,B,3,1.0000
taoism,TAO-010,B,0,0.6667
taoism,TAO-010,B,1,0.7500
taoism,TAO-010,B,2,0.9167
taoism,TAO-010,B,3,1.0000
taoism,TAO-011,B,0,1.0000
taoism,TAO-011,B,1,1.0000
taoism,TAO-011,B,2,1.0000
taoism,TAO-011,B,3,1.0000
taoism,TAO-012,B,0,1.0000
taoism,TAO-012,B,1,0.8333
taoism,TAO-012,B,2,1.0000
taoism,TAO-012,B,3,0.7500
taoism,TAO-013,B,0,1.0000
taoism,TAO-013,B,1,1.0000
taoism,TAO-013,B,2,1.0000
taoism,TAO-013,B,3,1.0000
taoism,TAO-014,B,0,0.9167
taoism,TAO-014,B,1,1.0000
taoism,TAO-014,B,2,1.0000
taoism,TAO-014,B,3,1.0000
taoism,TAO-015,B,0,1.0000
taoism,TAO-015,B,1,1.0000
taoism,TAO-015,B,2,1.0000
taoism,TAO-015,B,3,1.0000
taoism,TAO-016,B,0,1.0000
taoism,TAO-016,B,1,1.0000
taoism,TAO-016,B,2,1.0000
taoism,TAO-016,B,3,1.0000
taoism,TAO-017,B,0,1.0000
taoism,TAO-017,B,1,1.0000
taoism,TAO-017,B,2,1.0000
taoism,TAO-017,B,3,1.0000
taoism,TAO-018,B,0,1.0000
taoism,TAO-018,B,1,1.0000
taoism,TAO-018,B,2,1.0000
taoism,TAO-018,B,3,1.0000
taoism,TAO-019,B,0,1.0000
taoism,TAO-019,B,1,1.0000
taoism,TAO-019,B,2,1.0000
taoism,TAO-019,B,3,1.0000
taoism,TAO-020,B,0,1.0000
taoism,TAO-020,B,1,1.0000
taoism,TAO-020,B,2,1.0000
taoism,TAO-020,B,3,1.0000
taoism,TAO-021,B,0,1.0000
taoism,TAO-021,B,1,0.7500
taoism,TAO-021,B,2,1.0000
taoism,TAO-021,B,3,0.7500
taoism,TAO-022,B,0,1.0000
taoism,TAO-022,B,1,1.0000
taoism,TAO-022,B,2,1.0000
taoism,TAO-022,B,3,1.0000
taoism,TAO-023,B,0,0.7500
taoism,TAO-023,B,1,1.0000
taoism,TAO-023,B,2,0.5833
taoism,TAO-023,B,3,1.0000
taoism,TAO-024,B,0,1.0000
taoism,TAO-024,B,1,1.0000
taoism,TAO-024,B,2,1.0000
taoism,TAO-024,B,3,1.0000
taoism,TAO-025,B,0,0.9167
taoism,TAO-025,B,1,1.0000
taoism,TAO-025,B,2,1.0000
taoism,TAO-025,B,3,1.0000
taoism,TAO-026,B,0,1.0000
taoism,TAO-026,B,1,1.0000
taoism,TAO-026,B,2,1.0000
taoism,TAO-026,B,3,1.0000
taoism,TAO-027,B,0,1.0000
taoism,TAO-027,B,1,1.0000
taoism,TAO-027,B,2,1.0000
taoism,TAO-027,B,3,1.0000
taoism,TAO-028,B,0,1.0000
taoism,TAO-028,B,1,1.0000
taoism,TAO-028,B,2,1.0000
taoism,TAO-028,B,3,1.0000
taoism,TAO-029,B,0,1.0000
taoism,TAO-029,B,1,1.0000
taoism,TAO-029,B,2,1.0000
taoism,TAO-029,B,3,1.0000
taoism,TAO-030,B,0,1.0000
taoism,TAO-030,B,1,1.0000
taoism,TAO-030,B,2,1.0000
taoism,TAO-030,B,3,1.0000
taoism,TAO-031,B,0,1.0000
taoism,TAO-031,B,1,1.0000
taoism,TAO-031,B,2,1.0000
taoism,TAO-031,B,3,1.0000
taoism,TAO-032,B,0,0.9167
taoism,TAO-032,B,1,0.6667
taoism,TAO-032,B,2,0.6667
taoism,TAO-032,B,3,1.0000
taoism,TAO-033,B,0,1.0000
taoism,TAO-033,B,1,1.0000
taoism,TAO-033,B,2,1.0000
taoism,TAO-033,B,3,1.0000
taoism,TAO-034,B,0,1.0000
taoism,TAO-034,B,1,1.0000
taoism,TAO-034,B,2,1.0000
taoism,TAO-034,B,3,1.0000
taoism,TAO-035,B,0,1.0000
taoism,TAO-035,B,1,0.9167
taoism,TAO-035,B,2,0.9167
taoism,TAO-035,B,3,0.6667
taoism,TAO-036,B,0,0.8333
taoism,TAO-036,B,1,1.0000
taoism,TAO-036,B,2,1.0000
taoism,TAO-036,B,3,1.0000
taoism,TAO-037,B,0,0.9167
taoism,TAO-037,B,1,0.8333
taoism,TAO-037,B,2,0.9167
taoism,TAO-037,B,3,1.0000
taoism,TAO-038,B,0,0.9167
taoism,TAO-038,B,1,1.0000
taoism,TAO-038,B,2,1.0000
taoism,TAO-038,B,3,1.0000
taoism,TAO-039,B,0,1.0000
taoism,TAO-039,B,1,1.0000
taoism,TAO-039,B,2,1.0000
taoism,TAO-039,B,3,1.0000
taoism,TAO-040,B,0,1.0000
taoism,TAO-040,B,1,1.0000
taoism,TAO-040,B,2,1.0000
taoism,TAO-040,B,3,1.0000
taoism,TAO-041,B,0,1.0000
taoism,TAO-041,B,1,1.0000
taoism,TAO-041,B,2,1.0000
taoism,TAO-041,B,3,1.0000
taoism,TAO-042,B,0,0.6667
taoism,TAO-042,B,1,1.0000
taoism,TAO-042,B,2,0.6667
taoism,TAO-042,B,3,0.6667
taoism,TAO-043,B,0,0.6667
taoism,TAO-043,B,1,1.0000
taoism,TAO-043,B,2,1.0000
taoism,TAO-043,B,3,0.6667
taoism,TAO-044,B,0,0.0000
taoism,TAO-044,B,1,0.6667
taoism,TAO-044,B,2,0.3333
taoism,TAO-044,B,3,-0.1667
taoism,TAO-045,B,0,1.0000
taoism,TAO-045,B,1,1.0000
taoism,TAO-045,B,2,1.0000
taoism,TAO-045,B,3,1.0000
taoism,TAO-046,B,0,0.7500
taoism,TAO-046,B,1,0.8333
taoism,TAO-046,B,2,1.0000
taoism,TAO-046,B,3,0.7500
taoism,TAO-047,B,0,1.0000
taoism,TAO-047,B,1,1.0000
taoism,TAO-047,B,2,1.0000
taoism,TAO-047,B,3,1.0000
taoism,TAO-048,B,0,0.3333
taoism,TAO-048,B,1,-0.0833
taoism,TAO-048,B,2,0.2500
taoism,TAO-048,B,3,0.3333
